x,Amplitude
-385758.57585758576,0.015525832460477592
-385678.56785678567,0.015503505726420279
-385598.5598559856,0.015481251154280304
-385518.55185518553,0.01545906851142628
-385438.54385438544,0.015436958317600667
-385358.53585358534,0.015414920237820028
-385278.52785278525,0.015392954779741421
-385198.5198519852,0.015371062056542316
-385118.5118511851,0.015349242030090327
-385038.503850385,0.01532749480159544
-384958.4958495849,0.015305820469420231
-384878.4878487849,0.015284219284461262
-384798.4798479848,0.015262691510613763
-384718.4718471847,0.015241237010976733
-384638.46384638466,0.015219855952438239
-384558.45584558457,0.015198548261051228
-384478.4478447845,0.015177314635774037
-384398.4398439844,0.015156154694082423
-384318.43184318434,0.015135068864720541
-384238.42384238425,0.015114056730279086
-384158.41584158415,0.01509311904047313
-384078.40784078406,0.015072255465202975
-383998.399839984,0.015051466336696068
-383918.3918391839,0.01503075173902207
-383838.38383838383,0.015010111808998125
-383758.37583758374,0.014989546644863731
-383678.3678367837,0.014969056390977113
-383598.3598359836,0.014948640971346351
-383518.3518351835,0.014928300751793157
-383438.3438343834,0.014908035734415577
-383358.3358335834,0.014887846040707971
-383278.3278327833,0.014867731868553393
-383198.3198319832,0.01484769302777862
-383118.3118311831,0.014827730163566684
-383038.30383038305,0.014807842800267925
-382958.29582958296,0.014788031342225868
-382878.28782878286,0.014768295959634586
-382798.27982798277,0.014748636683016797
-382718.27182718273,0.014729053325839734
-382638.26382638264,0.014709546590375362
-382558.25582558254,0.014690116258775709
-382478.2478247825,0.014670762410774718
-382398.2398239824,0.014651485228133303
-382318.2318231823,0.014632284743410925
-382238.2238223822,0.014613161178377281
-382158.2158215822,0.01459411449683592
-382078.2078207821,0.01457514493970937
-381998.199819982,0.014556252536662907
-381918.1918191819,0.0145374372911162
-381838.18381838186,0.0145186995741389
-381758.17581758177,0.014500039335030036
-381678.1678167817,0.014481456716973328
-381598.1598159816,0.014462951831205988
-381518.15181518154,0.014444524517793086
-381438.14381438144,0.01442617516129455
-381358.13581358135,0.014407903933752833
-381278.12781278125,0.01438971090293108
-381198.1198119812,0.014371595824046358
-381118.1118111811,0.014353559218080778
-381038.103810381,0.014335600808038295
-380958.09580958093,0.014317721132380943
-380878.0878087809,0.014299919976498505
-380798.0798079808,0.014282197459092918
-380718.0718071807,0.014264553789488068
-380638.0638063806,0.014246988874899053
-380558.0558055806,0.014229503187225177
-380478.0478047805,0.014212096416710259
-380398.0398039804,0.014194768938521283
-380318.03180318035,0.014177520688332716
-380238.02380238025,0.014160351730854576
-380158.01580158016,0.014143262316073693
-380078.00780078006,0.014126252628248903
-379997.99979997997,0.014109322295317764
-379917.99179917993,0.014092471920073684
-379837.98379837984,0.014075701457459261
-379757.97579757974,0.014059010739724749
-379677.9677967797,0.014042400198586996
-379597.9597959796,0.014025869638929475
-379517.9517951795,0.014009419493782054
-379437.9437943794,0.013993049331774572
-379357.9357935794,0.013976759902337762
-379277.9277927793,0.01396055072368974
-379197.9197919792,0.013944422342651008
-379117.9117911791,0.013928374368884793
-379037.90379037906,0.013912407202296967
-378957.89578957896,0.013896521137738337
-378877.88778877887,0.013880715687193266
-378797.8797879788,0.01386499128067633
-378717.87178717874,0.013849348021310383
-378637.86378637864,0.013833786002223054
-378557.85578557855,0.013818305059055876
-378477.84778477845,0.013802905752380539
-378397.8397839784,0.013787587645581384
-378317.8317831783,0.01377235129825631
-378237.8237823782,0.013757196245295778
-378157.81578157813,0.013742123128354128
-378077.8077807781,0.013727131796269677
-377997.799779978,0.013712221980581503
-377917.7917791779,0.013697394507271456
-377837.7837783778,0.013682648810402159
-377757.7757775778,0.013667985268222726
-377677.7677767777,0.013653403965641407
-377597.7597759776,0.01363890487200156
-377517.75177517754,0.013624488124016905
-377437.74377437745,0.01361015366898543
-377357.73577357735,0.013595901709340727
-377277.72777277726,0.013581732399122585
-377197.7197719772,0.013567645566990517
-377117.7117711771,0.013553641522556628
-377037.70377037703,0.013539720392786234
-376957.69576957694,0.013525882094893983
-376877.6877687769,0.013512126628912718
-376797.6797679768,0.013498454414278912
-376717.6717671767,0.013484865053486157
-376637.6637663766,0.013471358987054611
-376557.6557655766,0.013457936075532844
-376477.6477647765,0.013444596509812216
-376397.6397639764,0.013431340142362889
-376317.6317631763,0.013418167494121539
-376237.62376237626,0.01340507821350331
-376157.61576157616,0.013392072538829127
-376077.60776077607,0.013379150591335976
-375997.599759976,0.013366312253533475
-375917.59175917594,0.013353557762064731
-375837.58375837584,0.013340887267837791
-375757.57575757575,0.013328300450751505
-375677.56775677565,0.013315797784446788
-375597.5597559756,0.013303379066977592
-375517.5517551755,0.013291044748192076
-375437.5437543754,0.013278794269805189
-375357.5357535754,0.01326662839510452
-375277.5277527753,0.013254546558853523
-375197.5197519752,0.013242549291309474
-375117.5117511751,0.013230636356961378
-375037.503750375,0.01321880792876861
-374957.49574957497,0.013207064248827895
-374877.4877487749,0.013195404852575811
-374797.4797479748,0.013183830519986086
-374717.47174717474,0.013172340752399151
-374637.46374637465,0.013160935799253686
-374557.45574557455,0.013149615670821466
-374477.44774477446,0.013138380716410115
-374397.4397439744,0.013127230655415018
-374317.4317431743,0.013116165435364428
-374237.42374237423,0.013105185556194566
-374157.41574157414,0.013094290780498096
-374077.4077407741,0.013083481064871592
-373997.399739974,0.013072756920801405
-373917.3917391739,0.013062117908665497
-373837.3837383738,0.013051564280388185
-373757.3757375738,0.013041096155861525
-373677.3677367737,0.01303071343509292
-373597.3597359736,0.013020416376410942
-373517.3517351735,0.013010204860424987
-373437.34373437345,0.01300007889531639
-373357.33573357336,0.012990038617585652
-373277.32773277326,0.01298008422966545
-373197.31973197317,0.01297021554392898
-373117.31173117313,0.012960432740004035
-373037.30373037304,0.012950735891153545
-372957.29572957294,0.01294112483739899
-372877.28772877285,0.012931599861829403
-372797.2797279728,0.012922161160836212
-372717.2717271727,0.012912808114757889
-372637.2637263726,0.012903541279648366
-372557.2557255726,0.012894360920961656
-372477.2477247725,0.012885266489340175
-372397.2397239724,0.012876258388983255
-372317.2317231723,0.012867336635051765
-372237.22372237226,0.012858501134921305
-372157.21572157217,0.012849752027361641
-372077.2077207721,0.012841089569848536
-371997.199719972,0.012832513430892038
-371917.19171917194,0.012824023812344166
-371837.18371837185,0.012815620785393887
-371757.17571757175,0.012807304352826093
-371677.16771677166,0.012799074595766525
-371597.1597159716,0.012790931273214613
-371517.1517151715,0.012782874872823284
-371437.1437143714,0.012774905075831887
-371357.13571357133,0.012767022313689745
-371277.1277127713,0.012759226042904333
-371197.1197119712,0.012751516858549028
-371117.1117111711,0.012743894502693873
-371037.103710371,0.012736359177756151
-370957.095709571,0.012728910665298295
-370877.0877087709,0.012721549111190495
-370797.0797079708,0.012714274800004859
-370717.0717071707,0.012707087207171945
-370637.06370637065,0.012699986888053329
-370557.05570557056,0.012692973644848338
-370477.04770477046,0.01268604755339029
-370397.0397039704,0.012679208710408644
-370317.03170317033,0.012672457070021771
-370237.02370237024,0.012665792585318096
-370157.01570157014,0.012659215327770142
-370077.00770077005,0.012652725505131156
-369996.99969997,0.012646322917205032
-369916.9916991699,0.012640007656402007
-369836.9836983698,0.01263377979497302
-369756.9756975698,0.012627639375314668
-369676.9676967697,0.012621586211121976
-369596.9596959696,0.012615620744174015
-369516.9516951695,0.01260974248370386
-369436.94369436946,0.012603951623235366
-369356.93569356936,0.01259824865570519
-369276.92769276927,0.01259263290700631
-369196.9196919692,0.012587104823587358
-369116.91169116914,0.012581664396926184
-369036.90369036904,0.012576311218422074
-368956.89568956895,0.012571045901802651
-368876.88768876885,0.012565868200017812
-368796.8796879688,0.012560778122199573
-368716.8716871687,0.012555775571244833
-368636.8636863686,0.012550860964006596
-368556.85568556853,0.01254603377130022
-368476.8476847685,0.012541294408962697
-368396.8396839684,0.0125366426959187
-368316.8316831683,0.012532078786890114
-368236.8236823682,0.012527602768666329
-368156.8156815682,0.012523214291325375
-368076.8076807681,0.012518913666791804
-367996.799679968,0.012514700716447879
-367916.7916791679,0.012510575703214096
-367836.78367836785,0.01250653848466103
-367756.77567756776,0.012502589020824453
-367676.76767676766,0.01249872725667612
-367596.7596759676,0.012494953504509111
-367516.7516751675,0.01249126751117989
-367436.74367436743,0.012487669334197402
-367356.73567356734,0.012484159157744765
-367276.7276727673,0.012480736680941849
-367196.7196719672,0.01247740220145036
-367116.7116711671,0.012474155473537559
-367036.703670367,0.012470996635178385
-366956.695669567,0.012467925592504068
-366876.6876687669,0.012464942448728353
-366796.6796679668,0.01246204736232035
-366716.6716671667,0.01245923997744624
-366636.66366636666,0.01245652051723265
-366556.65566556656,0.012453888814461092
-366476.64766476647,0.012451345204571229
-366396.6396639664,0.012448889480400583
-366316.63166316634,0.012446521422241194
-366236.62366236624,0.012444241324143795
-366156.61566156615,0.012442049100547596
-366076.60766076605,0.012439944769862125
-365996.599659966,0.012437928382226996
-365916.5916591659,0.01243599974269677
-365836.5836583658,0.012434158898001719
-365756.5756575657,0.01243240609066888
-365676.5676567657,0.012430740941250467
-365596.5596559656,0.012429163703718545
-365516.5516551655,0.012427674097672635
-365436.54365436547,0.012426272625290813
-365356.53565356537,0.012424958746086096
-365276.5276527653,0.012423732692248774
-365196.5196519652,0.01242259454836304
-365116.5116511651,0.012421544047588948
-365036.50365036505,0.012420581314656396
-364956.49564956495,0.012419706249729838
-364876.48764876486,0.012418919039577304
-364796.4796479648,0.012418219536636722
-364716.4716471647,0.012417607763059592
-364636.46364636463,0.012417083560825583
-364556.45564556454,0.012416647120047579
-364476.4476447645,0.01241629836501047
-364396.4396439644,0.012416037220265463
-364316.4316431643,0.01241586371344879
-364236.4236423642,0.012415777699710697
-364156.4156415642,0.01241577944387361
-364076.4076407641,0.012415868612164491
-363996.399639964,0.012416045357598555
-363916.3916391639,0.012416309731818854
-363836.38363836386,0.012416661431060001
-363756.37563756376,0.012417100833884498
-363676.36763676367,0.012417627490211407
-363596.35963596357,0.01241824163701991
-363516.35163516353,0.012418943280961407
-363436.34363436344,0.012419732197999585
-363356.33563356334,0.012420608351074988
-363276.3276327633,0.01242157208021607
-363196.3196319632,0.012422623068804796
-363116.3116311631,0.012423761286016832
-363036.303630363,0.012424986789432957
-362956.2956295629,0.012426299460664602
-362876.2876287629,0.012427699300240635
-362796.2796279628,0.012429186292848955
-362716.2716271627,0.01243076050620898
-362636.26362636266,0.012432421726705516
-362556.25562556257,0.012434170128433165
-362476.2476247625,0.012436005291572346
-362396.2396239624,0.012437927850370333
-362316.2316231623,0.012439937078039318
-362236.22362236225,0.012442033232061675
-362156.21562156215,0.01244421636177841
-362076.20762076206,0.01244648648834608
-361996.199619962,0.012448843243066322
-361916.1916191619,0.012451286972382345
-361836.1836183618,0.012453817141995194
-361756.17561756173,0.012456434371919393
-361676.1676167617,0.012459138078054132
-361596.1596159616,0.01246192831146798
-361516.1516151615,0.012464805315591337
-361436.1436143614,0.01246776870284749
-361356.1356135614,0.012470818693048598
-361276.1276127613,0.012473955167177959
-361196.1196119612,0.012477178007242908
-361116.1116111611,0.012480487202619246
-361036.10361036105,0.012483882752298415
-360956.09560956096,0.012487364633755202
-360876.08760876086,0.012490932560391433
-360796.07960796077,0.01249458691445152
-360716.07160716073,0.012498327282584046
-360636.06360636064,0.012502153847081797
-360556.05560556054,0.012506066373837759
-360476.0476047605,0.012510064897763195
-360396.0396039604,0.012514149313226171
-360316.0316031603,0.012518319712198337
-360236.0236023602,0.012522575838219299
-360156.0156015601,0.012526917839859293
-360076.0076007601,0.012531345592767652
-359995.99959996,0.012535858975417126
-359915.9915991599,0.012540458101490006
-359835.98359835986,0.012545142712430348
-359755.97559755977,0.012549912791110491
-359675.96759675967,0.012554768482202007
-359595.9595959596,0.012559709401778972
-359515.95159515954,0.012564735744513857
-359435.94359435944,0.012569847324803832
-359355.93559355935,0.012575044300029795
-359275.92759275925,0.012580326267397707
-359195.9195919592,0.012585693345407096
-359115.9115911591,0.012591145674734397
-359035.903590359,0.012596682713810328
-358955.89558955893,0.0126023047919329
-358875.8875887589,0.012608011856244005
-358795.8795879588,0.012613803657377142
-358715.8715871587,0.012619680104836727
-358635.8635863586,0.012625641220803702
-358555.8555855586,0.012631687052334613
-358475.8475847585,0.012637817333431826
-358395.8395839584,0.012644032059796943
-358315.83158315835,0.012650331299870282
-358235.82358235825,0.01265671487447374
-358155.81558155816,0.012663182575873457
-358075.80758075806,0.012669734570969073
-357995.79957995797,0.012676370592219719
-357915.7915791579,0.012683090714325145
-357835.78357835783,0.012689894770221508
-357755.77557755774,0.01269678290944474
-357675.7675767577,0.012703754831988616
-357595.7595759576,0.012710810480156848
-357515.7515751575,0.012717949802983462
-357435.7435743574,0.012725172725523157
-357355.7355735573,0.012732479272185048
-357275.7275727573,0.012739869139314429
-357195.7195719572,0.012747342514925732
-357115.7115711571,0.01275489903233668
-357035.70357035706,0.012762538937346276
-356955.69556955696,0.01277026188955932
-356875.68756875687,0.012778068032181112
-356795.6795679568,0.012785957033566622
-356715.67156715674,0.012793928943331244
-356635.66356635664,0.012801983711641691
-356555.65556555655,0.012810121157380413
-356475.64756475645,0.012818341332241604
-356395.6395639564,0.012826644166797374
-356315.6315631563,0.01283502934143587
-356235.6235623562,0.012843497001904531
-356155.61556155613,0.012852046855843787
-356075.6075607561,0.012860679025563437
-355995.599559956,0.012869393461122189
-355915.5915591559,0.012878189676042526
-355835.5835583558,0.012887068042081732
-355755.57555755577,0.012896028297158123
-355675.5675567557,0.012905070271087313
-355595.5595559556,0.012914194026433163
-355515.55155515554,0.012923399100856641
-355435.54355435545,0.012932685907449703
-355355.53555355535,0.012942054194786282
-355275.52755275526,0.012951503676932844
-355195.51955195516,0.012961034541456275
-355115.5115511551,0.012970646396814249
-355035.50355035503,0.012980339295391594
-354955.49554955494,0.012990113174477666
-354875.4875487549,0.012999967873468703
-354795.4795479548,0.013009903363525158
-354715.4715471547,0.013019919666498016
-354635.4635463546,0.013030016210627486
-354555.4555455546,0.013040193387032266
-354475.4475447545,0.013050450682203164
-354395.4395439544,0.013060788521895681
-354315.4315431543,0.013071206384059059
-354235.42354235426,0.013081704238657833
-354155.41554155416,0.013092282127544784
-354075.40754075407,0.013102939849094043
-353995.39953995397,0.013113677175615878
-353915.39153915393,0.013124494310261357
-353835.38353835384,0.013135390810895072
-353755.37553755374,0.013146366655898863
-353675.36753675365,0.013157422165712243
-353595.3595359536,0.013168556577938789
-353515.3515351535,0.013179770255090513
-353435.3435343534,0.01319106273801846
-353355.3355335534,0.01320243414766826
-353275.3275327533,0.013213884139438845
-353195.3195319532,0.013225413130929963
-353115.3115311531,0.01323702051446755
-353035.303530353,0.01324870643738129
-352955.29552955297,0.013260470339812033
-352875.2875287529,0.01327231266200484
-352795.2795279528,0.013284233068056877
-352715.27152715274,0.013296231420760796
-352635.26352635265,0.013308307678155112
-352555.25552555255,0.013320461476176755
-352475.24752475246,0.013332693074066844
-352395.23952395236,0.013345002115482837
-352315.2315231523,0.013357388531212
-352235.22352235223,0.013369852222852835
-352155.21552155213,0.013382393164097835
-352075.2075207521,0.013395010943035964
-351995.199519952,0.01340770566778173
-351915.1915191519,0.013420477152386204
-351835.1835183518,0.013433325323998083
-351755.1755175518,0.013446250049087517
-351675.1675167517,0.013459251103571625
-351595.1595159516,0.013472328522598035
-351515.1515151515,0.013485482057641912
-351435.14351435145,0.013498711565589027
-351355.13551355136,0.013512017022123924
-351275.12751275126,0.01352539825736675
-351195.11951195117,0.013538855103437695
-351115.11151115113,0.01355238738359221
-351035.10351035104,0.013565995169409218
-350955.09550955094,0.013579678143299335
-350875.08750875085,0.013593436301779543
-350795.0795079508,0.013607269429567396
-350715.0715071507,0.013621177472806093
-350635.0635063506,0.013635160145313595
-350555.0555055506,0.013649217543179272
-350475.0475047505,0.013663349266001448
-350395.0395039504,0.013677555340273272
-350315.0315031503,0.013691835628956314
-350235.0235023502,0.01370618984957356
-350155.01550155017,0.013720618133569335
-350075.0075007501,0.013735120011700014
-349994.99949995,0.013749695686041062
-349914.99149914994,0.013764344903982813
-349834.98349834984,0.013779067371113745
-349754.97549754975,0.013793863083562665
-349674.96749674965,0.01380873182637617
-349594.9594959496,0.013823673645399465
-349514.9514951495,0.013838688084861836
-349434.9434943494,0.013853775266623689
-349354.93549354933,0.01386893496525729
-349274.9274927493,0.013884166994160193
-349194.9194919492,0.013899471147723623
-349114.9114911491,0.013914847546142688
-349034.903490349,0.0139302956440468
-348954.895489549,0.013945815780561683
-348874.8874887489,0.013961407316082306
-348794.8794879488,0.013977070554520842
-348714.8714871487,0.01399280488889677
-348634.86348634865,0.014008610643004755
-348554.85548554856,0.014024487163751435
-348474.84748474846,0.014040434716436762
-348394.8394839484,0.014056452983631333
-348314.83148314833,0.014072541819676956
-348234.82348234823,0.014088701018727657
-348154.81548154814,0.014104930550399884
-348074.80748074804,0.014121230182924714
-347994.799479948,0.014137599881996159
-347914.7914791479,0.014154039132310786
-347834.7834783478,0.014170548119715345
-347754.7754775478,0.014187126707902597
-347674.7674767477,0.014203774541511349
-347594.7594759476,0.014220491489888345
-347514.7514751475,0.014237277515197084
-347434.7434743474,0.014254132480257291
-347354.73547354736,0.014271055938637492
-347274.72747274727,0.014288048003498808
-347194.7194719472,0.014305108549902721
-347114.71147114714,0.014322237253025026
-347034.70347034704,0.01433943390724663
-346954.69546954695,0.014356698545543431
-346874.68746874685,0.0143740308348654
-346794.6794679468,0.014391430647448581
-346714.6714671467,0.014408897964956851
-346634.6634663466,0.01442643238176856
-346554.65546554653,0.014444033966275908
-346474.6474647465,0.014461702431245024
-346394.6394639464,0.014479437392418987
-346314.6314631463,0.014497239136647569
-346234.6234623462,0.014515107244973504
-346154.6154615462,0.014533041436421871
-346074.6074607461,0.01455104173452179
-345994.599459946,0.0145691079096674
-345914.5914591459,0.01458723970036479
-345834.58345834585,0.01460543697198481
-345754.57545754575,0.014623699777508518
-345674.56745674566,0.014642027748559097
-345594.5594559456,0.014660420578811574
-345514.5514551455,0.01467887820484246
-345434.54345434543,0.014697400581194101
-345354.53545354534,0.014715987351108439
-345274.52745274524,0.014734638493352964
-345194.5194519452,0.014753353804483643
-345114.5114511451,0.014772132983312551
-345034.503450345,0.014790975861221781
-344954.495449545,0.014809882407936419
-344874.4874487449,0.01482885221418327
-344794.4794479448,0.014847885452525997
-344714.4714471447,0.014866981622118504
-344634.46344634466,0.014886140513185972
-344554.45544554456,0.014905362132228128
-344474.44744474447,0.014924646209506122
-344394.4394439444,0.014943992666063322
-344314.43144314433,0.01496340144492151
-344234.42344234424,0.014982871789228816
-344154.41544154414,0.015002404018634485
-344074.40744074405,0.015021997939228853
-343994.399439944,0.015041653036404286
-343914.3914391439,0.015061369385277185
-343834.3834383438,0.015081146745049012
-343754.3754375437,0.01510098491198402
-343674.3674367437,0.015120883756705863
-343594.3594359436,0.015140842779722894
-343514.3514351435,0.015160862349877601
-343434.34343434346,0.015180941803393177
-343354.33543354337,0.015201080981591472
-343274.3274327433,0.015221279998376802
-343194.3194319432,0.015241538420172632
-343114.3114311431,0.015261856155547513
-343034.30343034305,0.015282232902302519
-342954.29542954295,0.015302668504392124
-342874.28742874286,0.015323162894877477
-342794.2794279428,0.015343715720940006
-342714.2714271427,0.015364326755248256
-342634.26342634263,0.015384995933191727
-342554.25542554253,0.015405723169182326
-342474.24742474244,0.015426507831355817
-342394.2394239424,0.015447350154156419
-342314.2314231423,0.015468249691825054
-342234.2234223422,0.015489206421072602
-342154.2154215422,0.01551021993459338
-342074.2074207421,0.01553129018550349
-341994.199419942,0.015552416813224336
-341914.1914191419,0.015573599823491043
-341834.18341834185,0.01559483885716611
-341754.17541754176,0.015616133800685862
-341674.16741674166,0.015637484431040696
-341594.15941594157,0.015658890546271908
-341514.15141514153,0.015680351915393544
-341434.14341434144,0.015701868342320676
-341354.13541354134,0.015723439522603366
-341274.12741274125,0.015745065368329748
-341194.1194119412,0.015766745702850894
-341114.1114111411,0.015788480266122878
-341034.103410341,0.01581026869490111
-340954.0954095409,0.0158321109904535
-340874.0874087409,0.015854006883487808
-340794.0794079408,0.015875956235508113
-340714.0714071407,0.015897958686764028
-340634.06340634066,0.015920013880692453
-340554.05540554057,0.015942122008358244
-340474.0474047405,0.01596428264719299
-340394.0394039404,0.015986495710640595
-340314.0314031403,0.016008760616598536
-340234.02340234024,0.01603107759072954
-340154.01540154015,0.01605344609811319
-340074.00740074005,0.016075866088971515
-339993.99939994,0.016098337354819938
-339913.9913991399,0.016120859608066855
-339833.9833983398,0.01614343258332653
-339753.97539753973,0.016166056224573427
-339673.9673967397,0.016188730205264547
-339593.9593959396,0.016211454216187214
-339513.9513951395,0.01623422818760652
-339433.9433943394,0.01625705183093863
-339353.9353935394,0.016279924956391637
-339273.9273927393,0.016302847350663795
-339193.9193919392,0.016325818761402162
-339113.9113911391,0.016348838929260923
-339033.90339033905,0.016371907734353517
-338953.89538953896,0.016395024809523255
-338873.88738873886,0.016418189974852837
-338793.87938793877,0.01644140307283097
-338713.87138713873,0.016464663904479124
-338633.86338633863,0.01648797208389522
-338553.85538553854,0.016511327671446124
-338473.8473847385,0.01653473009073839
-338393.8393839384,0.016558179139583372
-338313.8313831383,0.01658167497885036
-338233.8233823382,0.016605216974797082
-338153.8153815381,0.01662880511999965
-338073.8073807381,0.016652438946554146
-337993.799379938,0.016676118542098706
-337913.7913791379,0.016699843516064176
-337833.78337833786,0.01672361355641789
-337753.77537753776,0.016747428404339303
